entry_time,exit_time,direction,entry_price,exit_price,size,stop_loss,initial_stop,take_profit_1,pnl,pnl_pct,rr,exit_reason,tp1_hit,breakeven_set,signal_strength,leverage,margin,position_value,liquidation_price,funding_fees,liquidation_fee,is_liquidated,margin_ratio_at_entry,mmr_tier
2026-06-02 23:45:00,2026-06-03 03:30:00,long,66790.985526,66063.2847332948,1.795468514858966,66063.2847332948,66063.2847332948,67518.68631870521,-1354.0096806308218,-1.3540096806308217,0.0,止损,false,false,1,10.0,11992.111158833392,119921.11158833392,31389.341103117462,11.983775601811514,0.0,false,0.09999999999999999,2
2026-06-04 21:00:00,2026-06-04 21:05:00,long,63765.45054,63847.0,1.9149646958364024,63097.92668104738,63097.92668104738,64432.97439895262,107.25843649049997,0.10725843649049997,0.12216710894492583,布林带中轨止盈,false,false,1,10.0,12210.858659820226,122108.58659820225,30523.547650111614,0.0,0.0,false,0.1,2
2026-06-05 07:25:00,2026-06-05 13:50:00,long,62265.40059,61209.990504262605,1.2122803646185007,61209.990504262605,61209.990504262605,63320.81067573739,-1309.1343914024903,-1.3091343914024902,0.0,止损,false,false,1,10.0,7548.312253036221,75483.1225303622,10631.084465717246,7.622086715380903,0.0,false,0.1,2
2026-06-06 08:25:00,2026-06-06 08:30:00,long,61414.280399999996,61339.96,2.052146085628806,60803.93694648636,60803.93694648636,62024.62385351363,-202.8677414650117,-0.20286774146501171,-0.1217681611429569,布林带中轨止盈,false,false,1,10.0,12603.107512456987,126031.07512456988,31188.980040858987,0.0,0.0,false,0.09999999999999999,2
2026-06-07 02:15:00,2026-06-07 03:15:00,short,61286.250298000006,61734.42357900047,2.783406281610946,61734.42357900047,61734.42357900047,60838.077016999545,-1316.1811185394404,-1.3161811185394403,0.0,止损,false,false,1,10.0,17058.453405583394,170584.53405583394,82725.81623809897,0.0,0.0,false,0.1,2
2026-06-07 12:15:00,2026-06-07 15:05:00,short,61987.749970000004,61809.44,1.4562576139643986,62825.34904261399,62825.34904261399,61150.15089738602,223.66106441231622,0.22366106441231623,0.21288224382046034,布林带中轨止盈,false,false,2,10.0,9027.013286633392,90270.13286633392,103437.85893248788,0.0,0.0,false,0.09999999999999999,2
2026-06-08 22:10:00,2026-06-08 22:15:00,short,63281.351198000004,63261.99,1.9649501282701776,63904.01895407484,63904.01895407484,62658.68344192517,-11.678873652474643,-0.011678873652474643,0.031093946669175254,布林带中轨止盈,false,false,1,10.0,12434.469915362028,124344.69915362027,93876.54179310067,0.0,0.0,false,0.1,2
2026-06-09 01:20:00,2026-06-09 13:15:00,long,62802.467982,62344.524562560175,1.3345346829066935,62344.524562560175,62344.524562560175,63260.41140143983,-67.04965735529294,-0.06704965735529293,0.0,止损,true,false,1,10.0,8381.207169411615,167624.1433882323,17175.422649021148,8.417764347289577,0.0,false,0.09999999999999999,2
2026-06-09 19:30:00,2026-06-10 00:35:00,long,61987.084938,61531.02377041765,2.6991551568917522,61531.02377041765,61531.02377041765,62443.14610558235,-1297.4125643854823,-1.2974125643854824,0.0,止损,false,false,1,10.0,16731.275997108976,167312.75997108975,39862.139719317056,16.688876335061707,0.0,false,0.1,2
2026-06-10 18:40:00,2026-06-10 18:50:00,short,61763.634802,61835.18,2.4725375545782944,62250.32480968688,62250.32480968688,61276.94479431312,-238.05411080238287,-0.23805411080238284,-0.1470036303807372,布林带中轨止盈,false,false,1,10.0,15271.290655520392,152712.90655520392,85515.39594241322,0.0,0.0,false,0.09999999999999999,2
2026-06-11 12:00:00,2026-06-11 13:45:00,short,63049.377602,63049.377602,2.3804671236937955,63049.377602,63300.87793234637,62797.87727165363,478.8581668541178,0.4788581668541178,0.0,保本止损,true,true,1,10.0,15008.697055091694,300173.9411018339,87890.89930868516,0.0,0.0,false,0.09999999999999999,3
2026-06-12 03:15:00,2026-06-12 04:15:00,short,63475.312398,63688.428121967285,5.702677138321547,63688.428121967285,63688.428121967285,63262.19667403272,-1360.6079840957811,-1.3606079840957812,0.0,止损,false,false,1,10.0,36197.92128598929,361979.21285989287,73124.11000044117,0.0,0.0,false,0.1,3
2026-06-14 04:30:00,2026-06-14 09:40:00,short,64449.747472,64579.57272659864,4.564682646548392,64579.57272659864,64579.57272659864,64319.92221740136,-235.35411508789167,-0.23535411508789167,0.0,止损,true,false,1,10.0,29419.26438598645,588385.287719729,76565.39706414216,-29.392909062337058,0.0,false,0.1,3
2026-06-15 09:30:00,2026-06-15 10:50:00,short,65548.927592,65835.76151241997,4.134445768528594,65835.76151241997,65835.76151241997,65262.09367158002,-1294.7770427919772,-1.2947770427919771,0.0,止损,false,false,1,10.0,27100.84863143316,271008.4863143316,78721.82508207149,0.0,0.0,false,0.1,3
2026-06-15 21:05:00,2026-06-15 22:20:00,short,66442.69880200001,66222.01,4.1013936159648985,66725.00179171978,66725.00179171978,66160.39581228024,796.490632017673,0.796490632017673,0.7817444732664249,布林带中轨止盈,false,false,1,10.0,27250.766069400146,272507.6606940015,79894.48033545818,0.0,0.0,false,0.09999999999999999,3
2026-06-16 15:10:00,2026-06-16 18:00:00,long,65871.22161000001,66102.01,1.9831407569906931,65280.44890411448,65280.44890411448,66461.99431588553,405.25002638923496,0.40525002638923496,0.39065513301608923,布林带中轨止盈,false,false,1,10.0,13063.190428755712,130631.90428755712,36357.41454053035,13.068102349125116,0.0,false,0.1,2
2026-06-16 22:15:00,2026-06-17 01:15:00,long,65895.166398,65623.1605335968,4.332200767035842,65623.1605335968,65623.1605335968,66167.1722624032,-1292.101096965359,-1.2921010969653588,0.0,止损,false,false,2,10.0,28547.109041337004,285471.09041337005,53207.68511111418,28.46029329842433,0.0,false,0.09999999999999999,3
2026-06-19 10:10:00,2026-06-19 13:50:00,long,62571.5118,63226.33,1.9293584742625116,62571.5118,62273.56586791585,62869.45773208415,1740.9099615580412,1.7409099615580415,2.1977752655305975,布林带中轨止盈,true,true,1,10.0,12072.287653874675,241445.7530774935,32097.715721650715,0.0,0.0,false,0.1,2
2026-06-19 21:40:00,2026-06-19 22:40:00,short,63074.93249000001,63306.513026404515,5.151996700664416,63306.513026404515,63306.513026404515,62843.3519535955,-1323.5641379911635,-1.3235641379911633,0.0,止损,false,false,1,10.0,32496.18440831108,324961.8440831108,73589.14474884544,0.0,0.0,false,0.1,3
2026-06-20 10:40:00,2026-06-20 14:45:00,short,63585.2804,63814.13639316887,2.543152062272484,63814.13639316887,63814.13639316887,63356.42440683114,-129.3656295835474,-0.1293656295835474,0.0,止损,true,false,1,10.0,16170.703697943416,323414.07395886834,85766.2434889722,0.0,0.0,false,0.09999999999999999,3
2026-06-21 04:55:00,2026-06-21 08:20:00,short,64263.264776,64071.7,3.301904261596682,64617.3658570173,64617.3658570173,63909.16369498271,547.9051025351376,0.5479051025351377,0.5409889612583526,布林带中轨止盈,false,false,1,10.0,21219.114782799035,212191.14782799035,81673.85304161925,-21.194451282879694,0.0,false,0.1,2
2026-06-22 10:40:00,2026-06-22 11:05:00,short,64068.293778,64305.13672588424,4.977527686055272,64305.13672588424,64305.13672588424,63831.45083011576,-1306.9245697042002,-1.3069245697042002,0.0,止损,false,false,2,10.0,31890.170607831773,318901.7060783177,74817.37956768554,0.0,0.0,false,0.1,3
